GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
10,Delaware,DE,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.352252190493466
11,District of Columbia,DC,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.41750918897681
12,Florida,FL,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,61.92581549134965
13,Georgia,GA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,52.54759292325855
15,Hawaii,HI,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,56.019798264086994
16,Idaho,ID,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.79844952970226
17,Illinois,IL,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,35.53092130129082
18,Indiana,IN,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,52.63390115727394
19,Iowa,IA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,38.687904684013176
20,Kansas,KS,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,29.079055715145536
21,Kentucky,KY,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,68.9945498028375
22,Louisiana,LA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,82.98301893888517
23,Maine,ME,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,32.18414810381474
24,Maryland,MD,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.52344357266435
25,Massachusetts,MA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,46.29102005758378
26,Michigan,MI,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,51.84794405476837
27,Minnesota,MN,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,26.97757697437261
28,Mississippi,MS,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,84.54642133540074
29,Missouri,MO,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,50.73010911448933
30,Montana,MT,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,46.24918174941863
31,Nebraska,NE,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,35.654324626496134
32,Nevada,NV,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,53.358511074787614
33,New Hampshire,NH,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,36.17085701254745
34,New Jersey,NJ,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,40.27177694761041
35,New Mexico,NM,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,63.1316249219658
36,New York,NY,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,55.29351547455858
37,North Carolina,NC,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.8704485990568
38,North Dakota,ND,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,43.968735782903366
39,Ohio,OH,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.377208160684134
40,Oklahoma,OK,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,53.68714345294521
41,Oregon,OR,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,28.86326304081806
42,Pennsylvania,PA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,39.37631577972418
44,Rhode Island,RI,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,58.38647509103994
45,South Carolina,SC,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,67.885823735409
46,South Dakota,SD,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,49.23986717481608
47,Tennessee,TN,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,63.39589331868814
48,Texas,TX,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,54.37692772219257
49,Utah,UT,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,38.87622344174304
50,Vermont,VT,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,29.4434840979738
51,Virginia,VA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,38.00334244223451
53,Washington,WA,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,28.51159011249404
54,West Virginia,WV,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,82.81975636091192
55,Wisconsin,WI,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,44.5190246309869
56,Wyoming,WY,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,48.1742694296874
72,Puerto Rico,PR,2024,index_eq_education,Education Access Index (Equity),scorecard_index,CP,equity,scorecard,2,1,81.31470419195114
000,United States,USA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,49.32887869094106
01,Alabama,AL,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,61.756360561884755
02,Alaska,AK,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.706383093005975
04,Arizona,AZ,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,39.832153763111016
05,Arkansas,AR,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,39.89603238513015
06,California,CA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,42.00439925692637
08,Colorado,CO,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,48.89715393630768
09,Connecticut,CT,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,46.030895372417206
10,Delaware,DE,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,49.23784443878315
11,District of Columbia,DC,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.41543253569034
12,Florida,FL,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,43.82006427288664
13,Georgia,GA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,57.580448524477276
15,Hawaii,HI,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,61.4889562370408
16,Idaho,ID,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.47360977529801
17,Illinois,IL,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,42.09244214187649
18,Indiana,IN,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,47.49479200779579
19,Iowa,IA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.00177017601592
20,Kansas,KS,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.49856178081034
21,Kentucky,KY,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,42.147799380801246
22,Louisiana,LA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,43.661449956450944
23,Maine,ME,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,43.262824878458616
24,Maryland,MD,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,49.5019937659668
25,Massachusetts,MA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,57.89866983938938
26,Michigan,MI,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.954295950454274
27,Minnesota,MN,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.986545498022544
28,Mississippi,MS,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,48.80327704300381
29,Missouri,MO,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,57.04004630938538
30,Montana,MT,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.05328545669346
31,Nebraska,NE,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,59.66315664023023
32,Nevada,NV,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,38.83851924877438
33,New Hampshire,NH,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,52.34870868157693
34,New Jersey,NJ,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.43943895987474
35,New Mexico,NM,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,38.98461925497213
36,New York,NY,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.3081769626856
37,North Carolina,NC,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,54.210201625971195
38,North Dakota,ND,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.24350553056134
39,Ohio,OH,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.76312415031066
40,Oklahoma,OK,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,45.84336497119252
41,Oregon,OR,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,43.2386093278881
42,Pennsylvania,PA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.99974120858787
44,Rhode Island,RI,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,46.409807937477616
45,South Carolina,SC,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,61.348504239079034
46,South Dakota,SD,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.18195526890192
47,Tennessee,TN,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.54546602261811
48,Texas,TX,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,38.666293228523536
49,Utah,UT,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,57.49569827735701
50,Vermont,VT,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.32656881178108
51,Virginia,VA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,55.2410998221417
53,Washington,WA,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,50.86147564074346
54,West Virginia,WV,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,40.614717491583
55,Wisconsin,WI,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,53.07663016316869
56,Wyoming,WY,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,64.30971713084236
72,Puerto Rico,PR,2024,index_eq_insurance,Health Insurance Index (Equity),scorecard_index,CP,equity,scorecard,3,1,36.17010177533185
000,United States,USA,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,56.273508355314675
01,Alabama,AL,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,28.495125469972805
02,Alaska,AK,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,93.8825931865983
04,Arizona,AZ,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,91.94809634242098
05,Arkansas,AR,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,35.44192188787046
06,California,CA,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,85.98230787275516
08,Colorado,CO,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,85.36420860595922
09,Connecticut,CT,2024,index_eq_tech,Tech Access Index (Equity),scorecard_index,CP,equity,scorecard,3,1,29.864179422371752
